Date,Stocks,TBills,risk_adjusted
2020-10-21,-0.004367745608227502,0.00019994002798462418,-0.0045676856362121265
2020-10-22,0.005341709228050773,0.00022492410234242755,0.005116785125708345
2020-10-23,0.007213916457659897,0.00019994002798462418,0.007013976429675273
2020-10-26,-0.021546948625774887,0.00019994002798462418,-0.02174688865375951
2020-10-27,-0.007114002323990065,0.00019994002798462418,-0.007313942351974689
2020-10-28,-0.03076398011952519,0.00017495408124879042,-0.030938934200773982
2020-10-29,0.0077325509550509874,0.00019994002798462418,0.007532610927066363
2020-10-30,-0.006134903303869899,0.00019994002798462418,-0.006334843331854523
2020-11-02,0.017394258285758024,0.00022492410234242755,0.017169334183415597
2020-11-03,0.02041689619396414,0.00022492410234242755,0.020191972091621713
2020-11-04,0.018810282831477787,0.00019994002798462418,0.018610342803493163
2020-11-05,0.017856300689286453,0.00022492410234242755,0.017631376586944025
2020-11-06,0.000648944268474061,0.00024990630464993835,0.0003990379638241226
2020-11-09,0.009957313205363416,0.00024990630464993835,0.009707406900713478
2020-11-10,-8.35932823008978e-05,0.00022492410234242755,-0.00030851738464332534
2020-11-12,-0.004551044875458432,0.00024990630464993835,-0.00480095118010837
2020-11-13,0.016125137336920448,0.00024990630464993835,0.01587523103227051
2020-11-16,0.011214956777408469,0.00022492410234242755,0.010990032675066042
2020-11-17,-0.004472273934466808,0.00019994002798462418,-0.0046722139624514325
2020-11-18,-0.009204499804290833,0.00017495408124879042,-0.009379453885539624
2020-11-19,0.0038054586958027325,0.00019994002798462418,0.0036055186678181084
2020-11-20,-0.005669681550876882,0.00022492410234242755,-0.005894605653219309
2020-11-23,0.006548411842507207,0.00019994002798462418,0.006348471814522583
2020-11-24,0.010948010084483872,0.00019994002798462418,0.010748070056499248
2020-11-25,-0.003281520489332612,0.00017495408124879042,-0.0034564745705814026
2020-11-27,0.004907521153639571,0.00022492410234242755,0.004682597051297144
2020-11-30,-0.005736369024184618,0.00019994002798462418,-0.005936309052169242
2020-12-01,0.009562846797430247,0.00017495408124879042,0.009387892716181456
2020-12-02,-0.003188434280960939,0.00017495408124879042,-0.0033633883622097294
2020-12-03,0.003598958472318836,0.00019994002798462418,0.003399018444334212
2020-12-04,0.010265620001794096,0.00017495408124879042,0.010090665920545305
2020-12-07,-0.0012053636495235054,0.00022492410234242755,-0.001430287751865933
2020-12-08,0.001150438517662833,0.00019994002798462418,0.0009504984896782087
2020-12-09,-0.006759924748809043,0.00017495408124879042,-0.0069348788300578335
2020-12-10,-0.0014804486264411443,0.00017495408124879042,-0.0016554027076899347
2020-12-11,-0.0019383741328112825,0.00019994002798462418,-0.0021383141607959066
2020-12-14,-0.0022263276563612155,0.00017495408124879042,-0.002401281737610006
2020-12-15,0.01221235711926183,0.00017495408124879042,0.01203740303801304
2020-12-16,0.00011161707158025003,0.00019994002798462418,-8.832295640437415e-05
2020-12-17,0.0102971544419721,0.00019994002798462418,0.010097214413987476
2020-12-18,0.0008554579773645266,0.00019994002798462418,0.0006555179493799024
2020-12-21,-0.005512142988718716,0.00019994002798462418,-0.00571208301670334
2020-12-22,-0.00117431806868451,0.0001499662618076325,-0.0013242843304921426
2020-12-23,0.0006252942706761466,0.00017495408124879042,0.0004503401894273562
2020-12-24,0.004317081164077807,0.00022492410234242755,0.00409215706173538
2020-12-28,0.0018848588783502152,0.00022492410234242755,0.0016599347760077876
2020-12-29,-0.0039443066765013635,0.00019994002798462418,-0.004144246704485988
2020-12-30,0.003857721546975057,0.0001499662618076325,0.0037077552851674245
2020-12-31,0.007588259556418064,0.00019994002798462418,0.00738831952843344
2021-01-04,-0.0163641439982396,0.00022492410234242755,-0.016589068100582027
2021-01-05,0.006656529682052437,0.00019994002798462418,0.0064565896540678125
2021-01-06,0.013668966861103637,0.00022492410234242755,0.01344404275876121
2021-01-07,0.014464948446812231,0.00022492410234242755,0.014240024344469804
2021-01-08,0.00470070728627614,0.00019994002798462418,0.004500767258291516
2021-01-11,-0.0035119900101016066,0.00022492410234242755,-0.003736914112444034
2021-01-12,0.0011311503917157406,0.00022492410234242755,0.0009062262893733131
2021-01-13,-0.0027019439268365364,0.00022492410234242755,-0.002926868029178964
2021-01-14,-0.0024142977176331293,0.00022492410234242755,-0.002639221819975557
2021-01-15,-0.00499462161708264,0.00019994002798462418,-0.005194561645067264
2021-01-19,0.009548845488116298,0.00017495408124879042,0.009373891406867507
2021-01-20,0.012763265665264312,0.00019994002798462418,0.012563325637279688
2021-01-21,-0.0014414755554001957,0.00017495408124879042,-0.001616429636648986
2021-01-22,-0.0035319023526084736,0.00017495408124879042,-0.003706856433857264
2021-01-25,-0.0011984784162252238,0.00017495408124879042,-0.0013734324974740142
2021-01-26,-0.00622142434616757,0.00012497656933363466,-0.006346400915501205
2021-01-27,-0.02790569296850609,0.00012497656933363466,-0.028030669537839725
2021-01-28,0.014857880600394946,0.00012497656933363466,0.014732904031061311
2021-01-29,-0.017272134260415073,0.00017495408124879042,-0.017447088341663863
2021-02-01,0.018119535724007152,0.0001499662618076325,0.01796956946219952
2021-02-02,0.015781652747887565,9.998500349905903e-05,0.015681667744388506
2021-02-03,-0.0018781416470261547,7.49915639761678e-05,-0.0019531332110023225
